,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1054,Norte,AP,,16,,,,2022-03-18,11,845731.0,160255.0,7,2120,1,,,
1055,Norte,AP,,16,,,,2022-03-19,11,845731.0,160258.0,3,2120,0,,,
1056,Norte,AP,,16,,,,2022-03-20,12,845731.0,160260.0,2,2120,0,,,
1057,Norte,AP,,16,,,,2022-03-21,12,845731.0,160265.0,5,2120,0,,,
1058,Norte,AP,,16,,,,2022-03-22,12,845731.0,160275.0,10,2122,2,,,
1059,Norte,AP,,16,,,,2022-03-23,12,845731.0,160288.0,13,2122,0,,,
1060,Norte,AP,,16,,,,2022-03-24,12,845731.0,160301.0,13,2122,0,,,
1061,Norte,AP,,16,,,,2022-03-25,12,845731.0,160314.0,13,2122,0,,,
1062,Norte,AP,,16,,,,2022-03-26,12,845731.0,160321.0,7,2122,0,,,
1063,Norte,AP,,16,,,,2022-03-27,13,845731.0,160328.0,7,2122,0,,,
1064,Norte,AP,,16,,,,2022-03-28,13,845731.0,160329.0,1,2124,2,,,
1065,Norte,AP,,16,,,,2022-03-29,13,845731.0,160336.0,7,2124,0,,,
1066,Norte,AP,,16,,,,2022-03-30,13,845731.0,160337.0,1,2124,0,,,
1067,Norte,AP,,16,,,,2022-03-31,13,845731.0,160341.0,4,2124,0,,,
1068,Norte,AP,,16,,,,2022-04-01,13,845731.0,160346.0,5,2126,2,,,
1069,Norte,AP,,16,,,,2022-04-02,13,845731.0,160347.0,1,2126,0,,,
1070,Norte,AP,,16,,,,2022-04-03,14,845731.0,160347.0,0,2126,0,,,
1071,Norte,AP,,16,,,,2022-04-04,14,845731.0,160349.0,2,2126,0,,,
1072,Norte,AP,,16,,,,2022-04-05,14,845731.0,160351.0,2,2127,1,,,
1073,Norte,AP,,16,,,,2022-04-06,14,845731.0,160358.0,7,2127,0,,,
1074,Norte,AP,,16,,,,2022-04-07,14,845731.0,160360.0,2,2128,1,,,
1075,Norte,AP,,16,,,,2022-04-08,14,845731.0,160360.0,0,2128,0,,,
1076,Norte,AP,,16,,,,2022-04-09,14,845731.0,160360.0,0,2128,0,,,
1077,Norte,AP,,16,,,,2022-04-10,15,845731.0,160360.0,0,2128,0,,,
1078,Norte,AP,,16,,,,2022-04-11,15,845731.0,160361.0,1,2128,0,,,
1079,Norte,AP,,16,,,,2022-04-12,15,845731.0,160363.0,2,2128,0,,,
1080,Norte,AP,,16,,,,2022-04-13,15,845731.0,160364.0,1,2128,0,,,
1081,Norte,AP,,16,,,,2022-04-14,15,845731.0,160364.0,0,2128,0,,,
1082,Norte,AP,,16,,,,2022-04-15,15,845731.0,160369.0,5,2128,0,,,
1083,Norte,AP,,16,,,,2022-04-16,15,845731.0,160369.0,0,2128,0,,,
1084,Norte,AP,,16,,,,2022-04-17,16,845731.0,160369.0,0,2128,0,,,
1085,Norte,AP,,16,,,,2022-04-18,16,845731.0,160370.0,1,2128,0,,,
1086,Norte,AP,,16,,,,2022-04-19,16,845731.0,160370.0,0,2129,1,,,
1087,Norte,AP,,16,,,,2022-04-20,16,845731.0,160371.0,1,2129,0,,,
1088,Norte,AP,,16,,,,2022-04-21,16,845731.0,160373.0,2,2129,0,,,
1089,Norte,AP,,16,,,,2022-04-22,16,845731.0,160375.0,2,2130,1,,,
1090,Norte,AP,,16,,,,2022-04-23,16,845731.0,160380.0,5,2130,0,,,
1091,Norte,AP,,16,,,,2022-04-24,17,845731.0,160380.0,0,2130,0,,,
1092,Norte,AP,,16,,,,2022-04-25,17,845731.0,160380.0,0,2130,0,,,
1093,Norte,AP,,16,,,,2022-04-26,17,845731.0,160385.0,5,2130,0,,,
1094,Norte,AP,,16,,,,2022-04-27,17,845731.0,160388.0,3,2130,0,,,
1095,Norte,AP,,16,,,,2022-04-28,17,845731.0,160391.0,3,2130,0,,,
1096,Norte,AP,,16,,,,2022-04-29,17,845731.0,160392.0,1,2130,0,,,
1097,Norte,AP,,16,,,,2022-04-30,17,845731.0,160392.0,0,2130,0,,,
1098,Norte,AP,,16,,,,2022-05-01,18,845731.0,160392.0,0,2130,0,,,
1099,Norte,AP,,16,,,,2022-05-02,18,845731.0,160393.0,1,2130,0,,,
1100,Norte,AP,,16,,,,2022-05-03,18,845731.0,160394.0,1,2130,0,,,
1101,Norte,AP,,16,,,,2022-05-04,18,845731.0,160394.0,0,2131,1,,,
1102,Norte,AP,,16,,,,2022-05-05,18,845731.0,160395.0,1,2131,0,,,
1103,Norte,AP,,16,,,,2022-05-06,18,845731.0,160400.0,5,2132,1,,,
1104,Norte,AP,,16,,,,2022-05-07,18,845731.0,160400.0,0,2132,0,,,
1105,Norte,AP,,16,,,,2022-05-08,19,845731.0,160400.0,0,2132,0,,,
1106,Norte,AP,,16,,,,2022-05-09,19,845731.0,160401.0,1,2132,0,,,
1107,Norte,AP,,16,,,,2022-05-10,19,845731.0,160401.0,0,2132,0,,,
1108,Norte,AP,,16,,,,2022-05-11,19,845731.0,160401.0,0,2132,0,,,
1109,Norte,AP,,16,,,,2022-05-12,19,845731.0,160401.0,0,2132,0,,,
1110,Norte,AP,,16,,,,2022-05-13,19,845731.0,160402.0,1,2132,0,,,
1111,Norte,AP,,16,,,,2022-05-14,19,845731.0,160402.0,0,2132,0,,,
1112,Norte,AP,,16,,,,2022-05-15,20,845731.0,160404.0,2,2132,0,,,
1113,Norte,AP,,16,,,,2022-05-16,20,845731.0,160406.0,2,2132,0,,,
1114,Norte,AP,,16,,,,2022-05-17,20,845731.0,160406.0,0,2132,0,,,
1115,Norte,AP,,16,,,,2022-05-18,20,845731.0,160408.0,2,2132,0,,,
1116,Norte,AP,,16,,,,2022-05-19,20,845731.0,160415.0,7,2132,0,,,
1117,Norte,AP,,16,,,,2022-05-20,20,845731.0,160416.0,1,2132,0,,,
1118,Norte,AP,,16,,,,2022-05-21,20,845731.0,160416.0,0,2132,0,,,
1119,Norte,AP,,16,,,,2022-05-22,21,845731.0,160416.0,0,2132,0,,,
1120,Norte,AP,,16,,,,2022-05-23,21,845731.0,160417.0,1,2132,0,,,
1121,Norte,AP,,16,,,,2022-05-24,21,845731.0,160417.0,0,2132,0,,,
1122,Norte,AP,,16,,,,2022-05-25,21,845731.0,160418.0,1,2133,1,,,
1123,Norte,AP,,16,,,,2022-05-26,21,845731.0,160419.0,1,2133,0,,,
1124,Norte,AP,,16,,,,2022-05-27,21,845731.0,160420.0,1,2134,1,,,
1125,Norte,AP,,16,,,,2022-05-28,21,845731.0,160421.0,1,2134,0,,,
1126,Norte,AP,,16,,,,2022-05-29,22,845731.0,160421.0,0,2134,0,,,
1127,Norte,AP,,16,,,,2022-05-30,22,845731.0,160423.0,2,2134,0,,,
1128,Norte,AP,,16,,,,2022-05-31,22,845731.0,160426.0,3,2134,0,,,
1129,Norte,AP,,16,,,,2022-06-01,22,845731.0,160426.0,0,2134,0,,,
1130,Norte,AP,,16,,,,2022-06-02,22,845731.0,160437.0,11,2134,0,,,
1131,Norte,AP,,16,,,,2022-06-03,22,845731.0,160443.0,6,2134,0,,,
1132,Norte,AP,,16,,,,2022-06-04,22,845731.0,160448.0,5,2134,0,,,
1133,Norte,AP,,16,,,,2022-06-05,23,845731.0,160448.0,0,2134,0,,,
1134,Norte,AP,,16,,,,2022-06-06,23,845731.0,160450.0,2,2134,0,,,
1135,Norte,AP,,16,,,,2022-06-07,23,845731.0,160455.0,5,2135,1,,,
1136,Norte,AP,,16,,,,2022-06-08,23,845731.0,160459.0,4,2135,0,,,
1137,Norte,AP,,16,,,,2022-06-09,23,845731.0,160464.0,5,2136,1,,,
1138,Norte,AP,,16,,,,2022-06-10,23,845731.0,160472.0,8,2137,1,,,
1139,Norte,AP,,16,,,,2022-06-11,23,845731.0,160474.0,2,2137,0,,,
1140,Norte,AP,,16,,,,2022-06-12,24,845731.0,160479.0,5,2137,0,,,
1141,Norte,TO,,17,,,,2022-01-01,52,1572866.0,235558.0,0,3939,0,,,
1142,Norte,TO,,17,,,,2022-01-02,1,1572866.0,235558.0,0,3939,0,,,
1143,Norte,TO,,17,,,,2022-01-03,1,1572866.0,235917.0,359,3942,3,,,
1144,Norte,TO,,17,,,,2022-01-04,1,1572866.0,236554.0,637,3944,2,,,
1145,Norte,TO,,17,,,,2022-01-05,1,1572866.0,237117.0,563,3945,1,,,
1146,Norte,TO,,17,,,,2022-01-06,1,1572866.0,237760.0,643,3947,2,,,
1147,Norte,TO,,17,,,,2022-01-07,1,1572866.0,238031.0,271,3949,2,,,
1148,Norte,TO,,17,,,,2022-01-08,1,1572866.0,238746.0,715,3951,2,,,
1149,Norte,TO,,17,,,,2022-01-09,2,1572866.0,238746.0,0,3951,0,,,
1150,Norte,TO,,17,,,,2022-01-10,2,1572866.0,239022.0,276,3953,2,,,
1151,Norte,TO,,17,,,,2022-01-11,2,1572866.0,240188.0,1166,3955,2,,,
1152,Norte,TO,,17,,,,2022-01-12,2,1572866.0,241216.0,1028,3956,1,,,
1153,Norte,TO,,17,,,,2022-01-13,2,1572866.0,241753.0,537,3959,3,,,
1154,Norte,TO,,17,,,,2022-01-14,2,1572866.0,242824.0,1071,3963,4,,,
1155,Norte,TO,,17,,,,2022-01-15,2,1572866.0,243157.0,333,3967,4,,,
1156,Norte,TO,,17,,,,2022-01-16,3,1572866.0,243157.0,0,3967,0,,,
1157,Norte,TO,,17,,,,2022-01-17,3,1572866.0,244197.0,1040,3972,5,,,
1158,Norte,TO,,17,,,,2022-01-18,3,1572866.0,245897.0,1700,3976,4,,,
1159,Norte,TO,,17,,,,2022-01-19,3,1572866.0,247897.0,2000,3978,2,,,
1160,Norte,TO,,17,,,,2022-01-20,3,1572866.0,249695.0,1798,3980,2,,,
1161,Norte,TO,,17,,,,2022-01-21,3,1572866.0,251748.0,2053,3981,1,,,
1162,Norte,TO,,17,,,,2022-01-22,3,1572866.0,254144.0,2396,3983,2,,,
1163,Norte,TO,,17,,,,2022-01-23,4,1572866.0,254144.0,0,3983,0,,,
1164,Norte,TO,,17,,,,2022-01-24,4,1572866.0,255544.0,1400,3985,2,,,
1165,Norte,TO,,17,,,,2022-01-25,4,1572866.0,257971.0,2427,3986,1,,,
1166,Norte,TO,,17,,,,2022-01-26,4,1572866.0,260332.0,2361,3986,0,,,
1167,Norte,TO,,17,,,,2022-01-27,4,1572866.0,262540.0,2208,3989,3,,,
1168,Norte,TO,,17,,,,2022-01-28,4,1572866.0,264904.0,2364,3993,4,,,
1169,Norte,TO,,17,,,,2022-01-29,4,1572866.0,267537.0,2633,3997,4,,,
1170,Norte,TO,,17,,,,2022-01-30,5,1572866.0,267537.0,0,3997,0,,,
1171,Norte,TO,,17,,,,2022-01-31,5,1572866.0,269128.0,1591,4001,4,,,
1172,Norte,TO,,17,,,,2022-02-01,5,1572866.0,271819.0,2691,4004,3,,,
1173,Norte,TO,,17,,,,2022-02-02,5,1572866.0,273687.0,1868,4008,4,,,
1174,Norte,TO,,17,,,,2022-02-03,5,1572866.0,276380.0,2693,4013,5,,,
1175,Norte,TO,,17,,,,2022-02-04,5,1572866.0,278366.0,1986,4016,3,,,
1176,Norte,TO,,17,,,,2022-02-05,5,1572866.0,280382.0,2016,4018,2,,,
1177,Norte,TO,,17,,,,2022-02-06,6,1572866.0,280382.0,0,4018,0,,,
1178,Norte,TO,,17,,,,2022-02-07,6,1572866.0,281323.0,941,4021,3,,,
1179,Norte,TO,,17,,,,2022-02-08,6,1572866.0,283047.0,1724,4024,3,,,
1180,Norte,TO,,17,,,,2022-02-09,6,1572866.0,284778.0,1731,4028,4,,,
1181,Norte,TO,,17,,,,2022-02-10,6,1572866.0,286432.0,1654,4033,5,,,
1182,Norte,TO,,17,,,,2022-02-11,6,1572866.0,287907.0,1475,4039,6,,,
1183,Norte,TO,,17,,,,2022-02-12,6,1572866.0,289180.0,1273,4046,7,,,
1184,Norte,TO,,17,,,,2022-02-13,7,1572866.0,289180.0,0,4046,0,,,
1185,Norte,TO,,17,,,,2022-02-14,7,1572866.0,289784.0,604,4053,7,,,
1186,Norte,TO,,17,,,,2022-02-15,7,1572866.0,290978.0,1194,4060,7,,,
1187,Norte,TO,,17,,,,2022-02-16,7,1572866.0,292091.0,1113,4067,7,,,
1188,Norte,TO,,17,,,,2022-02-17,7,1572866.0,293112.0,1021,4074,7,,,
1189,Norte,TO,,17,,,,2022-02-18,7,1572866.0,294000.0,888,4081,7,,,
1190,Norte,TO,,17,,,,2022-02-19,7,1572866.0,294846.0,846,4086,5,,,
1191,Norte,TO,,17,,,,2022-02-20,8,1572866.0,294846.0,0,4086,0,,,
1192,Norte,TO,,17,,,,2022-02-21,8,1572866.0,295194.0,348,4090,4,,,
1193,Norte,TO,,17,,,,2022-02-22,8,1572866.0,295954.0,760,4093,3,,,
1194,Norte,TO,,17,,,,2022-02-23,8,1572866.0,296677.0,723,4095,2,,,
1195,Norte,TO,,17,,,,2022-02-24,8,1572866.0,297294.0,617,4099,4,,,
1196,Norte,TO,,17,,,,2022-02-25,8,1572866.0,297958.0,664,4103,4,,,
1197,Norte,TO,,17,,,,2022-02-26,8,1572866.0,298389.0,431,4106,3,,,
1198,Norte,TO,,17,,,,2022-02-27,9,1572866.0,298389.0,0,4106,0,,,
1199,Norte,TO,,17,,,,2022-02-28,9,1572866.0,298473.0,84,4109,3,,,
1200,Norte,TO,,17,,,,2022-03-01,9,1572866.0,298473.0,0,4109,0,,,
1201,Norte,TO,,17,,,,2022-03-02,9,1572866.0,298342.0,-131,4110,1,,,
1202,Norte,TO,,17,,,,2022-03-03,9,1572866.0,298669.0,327,4110,0,,,
1203,Norte,TO,,17,,,,2022-03-04,9,1572866.0,299081.0,412,4112,2,,,
1204,Norte,TO,,17,,,,2022-03-05,9,1572866.0,299391.0,310,4112,0,,,
1205,Norte,TO,,17,,,,2022-03-06,10,1572866.0,299391.0,0,4112,0,,,
1206,Norte,TO,,17,,,,2022-03-07,10,1572866.0,299547.0,156,4112,0,,,
1207,Norte,TO,,17,,,,2022-03-08,10,1572866.0,299846.0,299,4115,3,,,
1208,Norte,TO,,17,,,,2022-03-09,10,1572866.0,300114.0,268,4120,5,,,
1209,Norte,TO,,17,,,,2022-03-10,10,1572866.0,300499.0,385,4124,4,,,
1210,Norte,TO,,17,,,,2022-03-11,10,1572866.0,300717.0,218,4128,4,,,
1211,Norte,TO,,17,,,,2022-03-12,10,1572866.0,300943.0,226,4131,3,,,
1212,Norte,TO,,17,,,,2022-03-13,11,1572866.0,300943.0,0,4131,0,,,
1213,Norte,TO,,17,,,,2022-03-14,11,1572866.0,300957.0,14,4132,1,,,
1214,Norte,TO,,17,,,,2022-03-15,11,1572866.0,301172.0,215,4134,2,,,
1215,Norte,TO,,17,,,,2022-03-16,11,1572866.0,301296.0,124,4134,0,,,
1216,Norte,TO,,17,,,,2022-03-17,11,1572866.0,301424.0,128,4136,2,,,
1217,Norte,TO,,17,,,,2022-03-18,11,1572866.0,301540.0,116,4138,2,,,
1218,Norte,TO,,17,,,,2022-03-19,11,1572866.0,301647.0,107,4140,2,,,
1219,Norte,TO,,17,,,,2022-03-20,12,1572866.0,301647.0,0,4140,0,,,
1220,Norte,TO,,17,,,,2022-03-21,12,1572866.0,301866.0,219,4140,0,,,
1221,Norte,TO,,17,,,,2022-03-22,12,1572866.0,302166.0,300,4141,1,,,
1222,Norte,TO,,17,,,,2022-03-23,12,1572866.0,302289.0,123,4141,0,,,
1223,Norte,TO,,17,,,,2022-03-24,12,1572866.0,302387.0,98,4142,1,,,
1224,Norte,TO,,17,,,,2022-03-25,12,1572866.0,302443.0,56,4142,0,,,
1225,Norte,TO,,17,,,,2022-03-26,12,1572866.0,302502.0,59,4142,0,,,
1226,Norte,TO,,17,,,,2022-03-27,13,1572866.0,302502.0,0,4142,0,,,
1227,Norte,TO,,17,,,,2022-03-28,13,1572866.0,302509.0,7,4142,0,,,
1228,Norte,TO,,17,,,,2022-03-29,13,1572866.0,302606.0,97,4142,0,,,
1229,Norte,TO,,17,,,,2022-03-30,13,1572866.0,302731.0,125,4143,1,,,
1230,Norte,TO,,17,,,,2022-03-31,13,1572866.0,302826.0,95,4144,1,,,
1231,Norte,TO,,17,,,,2022-04-01,13,1572866.0,303003.0,177,4145,1,,,
1232,Norte,TO,,17,,,,2022-04-02,13,1572866.0,303089.0,86,4146,1,,,
1233,Norte,TO,,17,,,,2022-04-03,14,1572866.0,303089.0,0,4146,0,,,
1234,Norte,TO,,17,,,,2022-04-04,14,1572866.0,303096.0,7,4146,0,,,
1235,Norte,TO,,17,,,,2022-04-05,14,1572866.0,303238.0,142,4147,1,,,
1236,Norte,TO,,17,,,,2022-04-06,14,1572866.0,303331.0,93,4147,0,,,
1237,Norte,TO,,17,,,,2022-04-07,14,1572866.0,303476.0,145,4147,0,,,
1238,Norte,TO,,17,,,,2022-04-08,14,1572866.0,303549.0,73,4147,0,,,
1239,Norte,TO,,17,,,,2022-04-09,14,1572866.0,303615.0,66,4147,0,,,
1240,Norte,TO,,17,,,,2022-04-10,15,1572866.0,303615.0,0,4147,0,,,
1241,Norte,TO,,17,,,,2022-04-11,15,1572866.0,303624.0,9,4147,0,,,
1242,Norte,TO,,17,,,,2022-04-12,15,1572866.0,303723.0,99,4148,1,,,
1243,Norte,TO,,17,,,,2022-04-13,15,1572866.0,303775.0,52,4148,0,,,
1244,Norte,TO,,17,,,,2022-04-14,15,1572866.0,303775.0,0,4148,0,,,
1245,Norte,TO,,17,,,,2022-04-15,15,1572866.0,303775.0,0,4148,0,,,
1246,Norte,TO,,17,,,,2022-04-16,15,1572866.0,303775.0,0,4148,0,,,
1247,Norte,TO,,17,,,,2022-04-17,16,1572866.0,303775.0,0,4148,0,,,
1248,Norte,TO,,17,,,,2022-04-18,16,1572866.0,304195.0,420,4148,0,,,
1249,Norte,TO,,17,,,,2022-04-19,16,1572866.0,304142.0,-53,4148,0,,,
1250,Norte,TO,,17,,,,2022-04-20,16,1572866.0,304206.0,64,4149,1,,,
1251,Norte,TO,,17,,,,2022-04-21,16,1572866.0,304206.0,0,4149,0,,,
1252,Norte,TO,,17,,,,2022-04-22,16,1572866.0,304206.0,0,4149,0,,,
1253,Norte,TO,,17,,,,2022-04-23,16,1572866.0,304206.0,0,4149,0,,,
1254,Norte,TO,,17,,,,2022-04-24,17,1572866.0,304206.0,0,4149,0,,,
1255,Norte,TO,,17,,,,2022-04-25,17,1572866.0,304271.0,65,4150,1,,,
1256,Norte,TO,,17,,,,2022-04-26,17,1572866.0,304347.0,76,4150,0,,,
1257,Norte,TO,,17,,,,2022-04-27,17,1572866.0,304375.0,28,4150,0,,,
1258,Norte,TO,,17,,,,2022-04-28,17,1572866.0,304427.0,52,4151,1,,,
1259,Norte,TO,,17,,,,2022-04-29,17,1572866.0,304441.0,14,4153,2,,,
1260,Norte,TO,,17,,,,2022-04-30,17,1572866.0,304441.0,0,4153,0,,,
1261,Norte,TO,,17,,,,2022-05-01,18,1572866.0,304441.0,0,4153,0,,,
1262,Norte,TO,,17,,,,2022-05-02,18,1572866.0,304529.0,88,4153,0,,,
1263,Norte,TO,,17,,,,2022-05-03,18,1572866.0,304557.0,28,4153,0,,,
1264,Norte,TO,,17,,,,2022-05-04,18,1572866.0,304618.0,61,4153,0,,,
1265,Norte,TO,,17,,,,2022-05-05,18,1572866.0,304633.0,15,4153,0,,,
1266,Norte,TO,,17,,,,2022-05-06,18,1572866.0,304681.0,48,4153,0,,,
1267,Norte,TO,,17,,,,2022-05-07,18,1572866.0,304681.0,0,4153,0,,,
1268,Norte,TO,,17,,,,2022-05-08,19,1572866.0,304681.0,0,4153,0,,,
1269,Norte,TO,,17,,,,2022-05-09,19,1572866.0,304740.0,59,4154,1,,,
1270,Norte,TO,,17,,,,2022-05-10,19,1572866.0,304889.0,149,4154,0,,,
1271,Norte,TO,,17,,,,2022-05-11,19,1572866.0,304931.0,42,4156,2,,,
1272,Norte,TO,,17,,,,2022-05-12,19,1572866.0,304975.0,44,4156,0,,,
1273,Norte,TO,,17,,,,2022-05-13,19,1572866.0,305119.0,144,4156,0,,,
1274,Norte,TO,,17,,,,2022-05-14,19,1572866.0,305119.0,0,4156,0,,,
1275,Norte,TO,,17,,,,2022-05-15,20,1572866.0,305119.0,0,4156,0,,,
1276,Norte,TO,,17,,,,2022-05-16,20,1572866.0,305202.0,83,4156,0,,,
1277,Norte,TO,,17,,,,2022-05-17,20,1572866.0,305306.0,104,4156,0,,,
1278,Norte,TO,,17,,,,2022-05-18,20,1572866.0,305413.0,107,4156,0,,,
1279,Norte,TO,,17,,,,2022-05-19,20,1572866.0,305487.0,74,4156,0,,,
1280,Norte,TO,,17,,,,2022-05-20,20,1572866.0,305487.0,0,4156,0,,,
1281,Norte,TO,,17,,,,2022-05-21,20,1572866.0,305487.0,0,4156,0,,,
1282,Norte,TO,,17,,,,2022-05-22,21,1572866.0,305487.0,0,4156,0,,,
1283,Norte,TO,,17,,,,2022-05-23,21,1572866.0,305617.0,130,4156,0,,,
1284,Norte,TO,,17,,,,2022-05-24,21,1572866.0,305692.0,75,4156,0,,,
1285,Norte,TO,,17,,,,2022-05-25,21,1572866.0,305820.0,128,4157,1,,,
1286,Norte,TO,,17,,,,2022-05-26,21,1572866.0,305940.0,120,4157,0,,,
1287,Norte,TO,,17,,,,2022-05-27,21,1572866.0,306119.0,179,4157,0,,,
1288,Norte,TO,,17,,,,2022-05-28,21,1572866.0,306119.0,0,4157,0,,,
1289,Norte,TO,,17,,,,2022-05-29,22,1572866.0,306119.0,0,4157,0,,,
1290,Norte,TO,,17,,,,2022-05-30,22,1572866.0,306163.0,44,4157,0,,,
1291,Norte,TO,,17,,,,2022-05-31,22,1572866.0,306453.0,290,4157,0,,,
1292,Norte,TO,,17,,,,2022-06-01,22,1572866.0,306513.0,60,4157,0,,,
1293,Norte,TO,,17,,,,2022-06-02,22,1572866.0,306716.0,203,4157,0,,,
1294,Norte,TO,,17,,,,2022-06-03,22,1572866.0,307021.0,305,4157,0,,,
1295,Norte,TO,,17,,,,2022-06-04,22,1572866.0,307021.0,0,4157,0,,,
1296,Norte,TO,,17,,,,2022-06-05,23,1572866.0,307021.0,0,4157,0,,,
1297,Norte,TO,,17,,,,2022-06-06,23,1572866.0,307225.0,204,4157,0,,,
1298,Norte,TO,,17,,,,2022-06-07,23,1572866.0,307225.0,0,4157,0,,,
1299,Norte,TO,,17,,,,2022-06-08,23,1572866.0,307225.0,0,4157,0,,,
1300,Norte,TO,,17,,,,2022-06-09,23,1572866.0,307225.0,0,4157,0,,,
1301,Norte,TO,,17,,,,2022-06-10,23,1572866.0,307225.0,0,4157,0,,,
1302,Norte,TO,,17,,,,2022-06-11,23,1572866.0,307225.0,0,4157,0,,,
1303,Norte,TO,,17,,,,2022-06-12,24,1572866.0,307225.0,0,4157,0,,,
1304,Nordeste,MA,,21,,,,2022-01-01,52,7075181.0,370694.0,49,10377,0,,,
1305,Nordeste,MA,,21,,,,2022-01-02,1,7075181.0,370697.0,3,10378,1,,,
1306,Nordeste,MA,,21,,,,2022-01-03,1,7075181.0,370747.0,50,10381,3,,,
1307,Nordeste,MA,,21,,,,2022-01-04,1,7075181.0,370908.0,161,10384,3,,,
1308,Nordeste,MA,,21,,,,2022-01-05,1,7075181.0,371132.0,224,10386,2,,,
1309,Nordeste,MA,,21,,,,2022-01-06,1,7075181.0,371380.0,248,10390,4,,,
1310,Nordeste,MA,,21,,,,2022-01-07,1,7075181.0,371740.0,360,10394,4,,,
1311,Nordeste,MA,,21,,,,2022-01-08,1,7075181.0,371927.0,187,10396,2,,,
1312,Nordeste,MA,,21,,,,2022-01-09,2,7075181.0,372010.0,83,10397,1,,,
1313,Nordeste,MA,,21,,,,2022-01-10,2,7075181.0,372118.0,108,10399,2,,,
1314,Nordeste,MA,,21,,,,2022-01-11,2,7075181.0,372567.0,449,10401,2,,,
1315,Nordeste,MA,,21,,,,2022-01-12,2,7075181.0,373107.0,540,10402,1,,,
1316,Nordeste,MA,,21,,,,2022-01-13,2,7075181.0,373578.0,471,10406,4,,,
1317,Nordeste,MA,,21,,,,2022-01-14,2,7075181.0,374012.0,434,10411,5,,,
1318,Nordeste,MA,,21,,,,2022-01-15,2,7075181.0,374304.0,292,10413,2,,,
1319,Nordeste,MA,,21,,,,2022-01-16,3,7075181.0,374392.0,88,10418,5,,,
1320,Nordeste,MA,,21,,,,2022-01-17,3,7075181.0,374563.0,171,10422,4,,,
1321,Nordeste,MA,,21,,,,2022-01-18,3,7075181.0,375086.0,523,10427,5,,,
1322,Nordeste,MA,,21,,,,2022-01-19,3,7075181.0,375725.0,639,10431,4,,,
1323,Nordeste,MA,,21,,,,2022-01-20,3,7075181.0,376549.0,824,10433,2,,,
1324,Nordeste,MA,,21,,,,2022-01-21,3,7075181.0,377458.0,909,10438,5,,,
1325,Nordeste,MA,,21,,,,2022-01-22,3,7075181.0,378111.0,653,10443,5,,,
1326,Nordeste,MA,,21,,,,2022-01-23,4,7075181.0,378415.0,304,10447,4,,,
1327,Nordeste,MA,,21,,,,2022-01-24,4,7075181.0,378988.0,573,10452,5,,,
1328,Nordeste,MA,,21,,,,2022-01-25,4,7075181.0,380137.0,1149,10454,2,,,
1329,Nordeste,MA,,21,,,,2022-01-26,4,7075181.0,381652.0,1515,10457,3,,,
1330,Nordeste,MA,,21,,,,2022-01-27,4,7075181.0,383200.0,1548,10462,5,,,
1331,Nordeste,MA,,21,,,,2022-01-28,4,7075181.0,384940.0,1740,10470,8,,,
1332,Nordeste,MA,,21,,,,2022-01-29,4,7075181.0,385884.0,944,10477,7,,,
1333,Nordeste,MA,,21,,,,2022-01-30,5,7075181.0,386148.0,264,10483,6,,,
1334,Nordeste,MA,,21,,,,2022-01-31,5,7075181.0,386567.0,419,10488,5,,,
1335,Nordeste,MA,,21,,,,2022-02-01,5,7075181.0,387989.0,1422,10495,7,,,
1336,Nordeste,MA,,21,,,,2022-02-02,5,7075181.0,389276.0,1287,10501,6,,,
1337,Nordeste,MA,,21,,,,2022-02-03,5,7075181.0,390765.0,1489,10510,9,,,
1338,Nordeste,MA,,21,,,,2022-02-04,5,7075181.0,392338.0,1573,10519,9,,,
1339,Nordeste,MA,,21,,,,2022-02-05,5,7075181.0,393087.0,749,10526,7,,,
1340,Nordeste,MA,,21,,,,2022-02-06,6,7075181.0,393466.0,379,10534,8,,,
1341,Nordeste,MA,,21,,,,2022-02-07,6,7075181.0,393535.0,69,10543,9,,,
1342,Nordeste,MA,,21,,,,2022-02-08,6,7075181.0,394839.0,1304,10552,9,,,
1343,Nordeste,MA,,21,,,,2022-02-09,6,7075181.0,396564.0,1725,10562,10,,,
1344,Nordeste,MA,,21,,,,2022-02-10,6,7075181.0,398065.0,1501,10574,12,,,
1345,Nordeste,MA,,21,,,,2022-02-11,6,7075181.0,399650.0,1585,10588,14,,,
1346,Nordeste,MA,,21,,,,2022-02-12,6,7075181.0,400515.0,865,10601,13,,,
1347,Nordeste,MA,,21,,,,2022-02-13,7,7075181.0,400604.0,89,10613,12,,,
1348,Nordeste,MA,,21,,,,2022-02-14,7,7075181.0,401125.0,521,10627,14,,,
1349,Nordeste,MA,,21,,,,2022-02-15,7,7075181.0,402329.0,1204,10639,12,,,
1350,Nordeste,MA,,21,,,,2022-02-16,7,7075181.0,403624.0,1295,10649,10,,,
1351,Nordeste,MA,,21,,,,2022-02-17,7,7075181.0,405026.0,1402,10662,13,,,
1352,Nordeste,MA,,21,,,,2022-02-18,7,7075181.0,406369.0,1343,10672,10,,,
1353,Nordeste,MA,,21,,,,2022-02-19,7,7075181.0,407053.0,684,10683,11,,,
